,Embedded_text,UserName
86,"[INTERVIEW] Jean-Luc Mélenchon sur l'éducation : http://bit.ly/x7Gq6W #placeaupeuple
2",@JLMelenchon
87,"Le 12 janvier, écoutes collectives dans toute la France ! http://bit.ly/yY4lkN Venez-débattre et boire un verre ! #placeaupeuple
1
2
1",@JLMelenchon
88,"Le prix du panier du consommateur flambe en 2011 : http://bit.ly/wfFaxF Il est temps de changer de politique économique #placeaupeuple
2
6
1",@JLMelenchon
89,"En soutien à Denis Godard, matraqué par des policiers pour avoir siffloté l'Internationale : http://bit.ly/z0VpP9 #placeaupeuple
3
8
2",@JLMelenchon
90,"Replying to 
@autour2Poitiers
@autour2Poitiers
 @frambaud
 Organisez-en une ;-)",@JLMelenchon
91,"Invité principal de l'émission ""Des paroles et des actes"", demain soir à 20h30 sur France 2. Commentez en direct > #dpda #placeaupeuple !
1
10
2",@JLMelenchon
92,"Replying to 
@Andre002Nicolas
@Andre001Nicolas Bienvenu !",@JLMelenchon
93,"Apparemment nous sommes les seuls à nous soucier des chômeurs et des précaires dans cette élection : http://bit.ly/wzW8kS #placeaupeuple
lepoint.fr
Les chômeurs et précaires interpellent les candidats à la présidentielle
Le MNCP a envoyé une lettre à chacun des concurrents début janvier. Seul Jean-Luc Mélenchon s'est manifesté.
4
7",@JLMelenchon
94,"Paroles d'Athéniens, dans un pays sous occupation économique > http://bit.ly/AgdAra #placeaupeuple
2",@JLMelenchon
95,"Des militants socialistes en convalescence à l’Usine du Front de gauche, aux Lilas… http://renovitude.net/?p=4479 #placeaupeuple
1
1
2",@JLMelenchon
96,"La Commission européenne rejette le budget belge : pas assez austéritaire >http://bit.ly/z36mGq Reprenez le pouvoir ! #placeaupeuple
1
5",@JLMelenchon
97,"Dominique Plihon : « Il faudrait instituer un tribunal des banques » http://bit.ly/zYUTIU #placeaupeuple
2",@JLMelenchon
98,"[VIDEO] ""Vous êtes locataires des banques"" > discours sur le logement http://bit.ly/xTDE3P #placeaupeuple
1
5",@JLMelenchon
99,"50% des citoyens n'excluraient pas de voter pour Jean-Luc Mélenchon ! http://bit.ly/zPO8Pa #placeaupeuple (cc @liberation_info)
4
10",@JLMelenchon
100,"Carrefour franchit une nouvelle fois la ligne rouge… Inadmissible ! http://bit.ly/ADuWWV #placeaupeuple
3",@JLMelenchon
101,"Replying to 
@linsurge_
@linsurge_
 @Lexisnotdead
 @bertine33
 Deux auteurs utiles, à lire et à relire.
2",@JLMelenchon
102,"[CARTE] Trouvez votre écoute collective pour demain soir : http://bit.ly/xzNnJe et venez faire vivre le débat ! #placeaupeuple
google.com
Écoutes collectives FdG du Jeudi 12 janvier 2012 - Google My Maps
Jean-Luc Mélenchon sera sur France 2, et nous, au café ! Pour l'écouter et débattre ensuite autour d'un verre. Venez en famille, entre amis ou entre voisins !
3",@JLMelenchon
103,"Replying to 
@linsurge_
@linsurge_
 Nous sommes sceptiques également, croyez-le bien. Le problème est qu'ils agissent sur l'opinion et le débat public.
2",@JLMelenchon
104,"Le Front de gauche monte : 8% d'intention de vote au premier tour http://bit.ly/znhHso. Mobilisons-nous pour progresser ! #placeaupeuple
leparisien.fr
Sondage : Sarkozy stagne, Hollande perd du terrain
Selon un sondage exclusif réalisé par BVA pour «Le Parisien» - «Aujourd'hui en France» , à paraître ce mardi, l'écart se resserre entre Fran
3
18",@JLMelenchon
105,"[AGENDA] Premier grand meeting de l'année, samedi, à Nantes. Venez nombreux ! #placeaupeuple
5",@JLMelenchon
106,"Replying to 
@PierreBRUNO1
@PierreBRUNO1
 Oui, cela fait partie de notre programme.",@JLMelenchon
107,"Replying to 
@valtrier
@valtrier
 Consentant à quoi ? Bien élevé, simplement.
6
2",@JLMelenchon
108,"À quand un débat avec Hollande …? #dpda #placeaupeuple
9
15
2",@JLMelenchon
109,"Beau débat. Merci à tous. La campagne ne fait que commencer. À vous de jouer > prenez le pouvoir ! #dpda #placeaupeuple
25
20
3",@JLMelenchon
110,"""Je donne un visage et un programme à l'immense colère populaire"" #dpda #placeaupeuple
3
17",@JLMelenchon
111,"""La politique austéritaire va déboucher sur un désastre > si la France ne brise pas cette chaîne, il y aura une immense récession"" #dpda
1
7",@JLMelenchon
112,"""Les gens qui viennent voter Front de Gauche font progresser l'idée qu'on peut changer ce pays"" #dpda #placeaupeuple
1
18
1",@JLMelenchon
113,"""Georges Marchais était un virtuose"" #dpda #placeaupeuple
4
5
1",@JLMelenchon
114,"""L'Europe est à nous > nous devons mettre des filtres écologiques et sociaux aux frontières de l'Europe"" #dpda #placeaupeuple
9",@JLMelenchon
115,"Écoute collective à Ménilmontant #dpda #placeaupeuple
4",@JLMelenchon
116,"""Je veux faire une politique de la demande"" #dpda #placeaupeuple
3
2",@JLMelenchon
117,"""Il faut ralentir la circulation folle du capital à travers le monde"" #dpda #placeaupeuple
9",@JLMelenchon
118,"""Nous voterons une loi qui donne un droit de préemption des travailleurs sur leur outil de travail"" #dpda #placeaupeuple
1
12",@JLMelenchon
119,"""Nous devons arracher les entreprises aux griffes de la finance"" #dpda #placeaupeuple
15",@JLMelenchon
120,"""Nous croyons à la propriété sociale contre la voracité actionnariale"" #dpda #placeaupeuple
1
14",@JLMelenchon
121,"""L'appareil industriel du pays a été saccagé > nous devons le reconstruire avec des pôles publics"" #dpda #placeaupeuple
1
11",@JLMelenchon
122,"""Pas d'écart salarial supérieur à 1 - 20 dans les entreprises > si le patron s'augmente, il doit augmenter tout le monde"" #dpda
2
31
1",@JLMelenchon
123,"""Revenu maximum : 30 000 euros par mois"" #dpda #placeaupeuple
6
12",@JLMelenchon
124,"""Le problème du coût du travail, c'est d'abord le coût des patrons, pas celui des ouvriers > nous trouverons des patrons moins chers"" #dpda
17
3",@JLMelenchon
125,"""Les Le Pen ne rentrent dans les maisons que par la radio et la télévision"" #dpda #placeaupeuple
3
15",@JLMelenchon
126,"""Marine Le Pen n'a rien à voir avec la classe ouvrière. Sur le terrain, il n'y a que nous"" #dpda #placeaupeuple
2
14
1",@JLMelenchon
127,"""Il n'y a que le Front de Gauche qui tient la position à gauche"" #dpda #placeaupeuple
1
8",@JLMelenchon
128,"""Je ferai la Constituante et je rentre à la maison"" #dpda #placeaupeuple
1
9
3",@JLMelenchon
129,"""Nous sommes pour un régime parlementaire"" #dpda #placeaupeuple
5
1",@JLMelenchon
130,"""Je serai le dernier président de la Vème République > nous sommes pour une nouvelle constituante et une 6ème République"" #dpda
1
20
15",@JLMelenchon
131,"""Le Dalaï-Lama est un religieux, pas un homme d'État. Et je serai le président d'un État laïc"" #dpda #placeaupeuple
3
14",@JLMelenchon
132,"""Je n'abandonnerai jamais le siège de la France à l'ONU, c'est une insondable bêtise. Faire entrer des émergents : oui"" #dpda #placeaupeuple
2
12",@JLMelenchon
133,"""Le budget de l'expulsion est aujourd'hui le même que celui de l'action culturelle > absurde"" #dpda #placeaupeuple
16",@JLMelenchon
134,"""Le travailleur immigré doit avoir des papiers > seul moyen de lutter contre dumping dans l'entreprise"" #dpda #placeaupeuple
1
6",@JLMelenchon
135,"""Le SMIC à 1700 euros, c'est moins de 2 euros d'augmentation/horaire > c'est parfaitement réalisable"" #dpda #placeaupeuple
2
25
1",@JLMelenchon
136,"""L'espérance de vie baisse en Allemagne depuis quelques années"" #dpda #placeaupeuple
1
5
1",@JLMelenchon
137,"""On vit mieux en France aujourd'hui qu'en Allemagne grâce à notre État social"" #dpda #placeaupeuple
1
14
2",@JLMelenchon
138,"""L'entreprise doit prendre en charge la vie des être humains qui travaillent pour elle > le travail a un prix  "" #dpda #placeaupeuple
1
11",@JLMelenchon
139,"Replying to 
@strken
@strken
 Oui pardon, fatigue passagère…",@JLMelenchon
140,"""Je veux rendre au travail les 10 points que lui a prit le capital ces dernières années"" #dpda #placeaupeuple
3
10
1",@JLMelenchon
141,"""Il faut désormais une croissance écologique"" #dpda #placeaupeuple
3",@JLMelenchon
142,"""Nous sommes les seuls à refuser l'austérité : nous souhaitons mener une politique de relance"" #dpda #placeaupeuple
6
1",@JLMelenchon
143,"""Je n'accuse pas les journalistes en tant que personnes, mais le système médiatique"" #dpda #placeaupeuple
9
2",@JLMelenchon
144,"""Je suis du côté des jeunes journalistes maintenus dans la précarité dont vous ne parlez jamais"" #dpda #placeaupeuple
2
34
2",@JLMelenchon
145,"""Dans la vie politique, il ne faut jamais céder sur son identité"" #dpda #placeaupeuple
1
13",@JLMelenchon
146,"""À partir de maintenant, il faut s'aimer, il faut vivre ensemble"" #dpda #placeaupeuple
3
13
1",@JLMelenchon
147,"""Parler pour les autres est une grande mission, que je prends avec beaucoup de sérieux"" #dpda #placeaupeuple
1
3",@JLMelenchon
148,"""Mon premier déplacement de président: en Algérie. La guerre est finie, maintenant le temps de l'amour avec le Maghreb"" #dpda #placeaupeuple
5
9",@JLMelenchon
149,"""Nous ferons tout pour réduire le FN à néant avec les lois de la démocratie"" #dpda #placeaupeuple
1
20
1",@JLMelenchon
150,"""On est libre quand on est dans un collectif heureux ; on ne peut pas être heureux tout seul"" #dpda #placeaupeuple
1
11",@JLMelenchon
151,"""Nous ne sommes pas d'extrême gauche, mais simplement de gauche ; hélas nous sommes les seuls"" #dpda #placeaupeuple
3
82
5",@JLMelenchon
152,"""Mon travail est d'appeler à la résistance et à la dignité pour reprendre son destin en main"" #dpda #placeaupeuple
1
4
2",@JLMelenchon
