,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,Emmanuel Macron,@EmmanuelMacron,2021-01-23T16:30:17.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 23
Officiel du gouvernement - France","À vous qui vous êtes libérés d’un fardeau que vous avez trop longtemps porté, à vous qui allez le faire et parfois hésitez, je veux juste vous dire : on est là. On vous écoute. On vous croit. Et vous ne serez plus jamais seuls.
366
540
2.1K",,366,540,2.1K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1353017220721500160
1,Emmanuel Macron,@EmmanuelMacron,2021-01-23T16:30:17.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 23
Officiel du gouvernement - France","Nous ne laisserons aucun répit aux agresseurs, aucun.
664
1.2K
2.5K",,664,1.2K,2.5K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1353017219077304320
2,Emmanuel Macron,@EmmanuelMacron,2021-01-23T16:30:17.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 23
Officiel du gouvernement - France","Il nous faut adapter notre droit pour mieux protéger les enfants victimes d'inceste et de violences sexuelles. C’est un sujet complexe. J’ai demandé à 
@E_DupondM
 et à 
@AdrienTaquet
 de mener une consultation qui devra déboucher rapidement sur des propositions.
135
270
909",,135,270,909,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1353017217277960203
3,Emmanuel Macron,@EmmanuelMacron,2021-01-23T16:30:16.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 23
Officiel du gouvernement - France","Il nous faut recueillir les témoignages et protéger les victimes. Ce sera la mission de l'initiative que nous lançons sur les violences sexuelles commises pendant l’enfance, avec Édouard Durand, juge des enfants, et Nathalie Mathieu, directrice d’une association spécialisée.
55
164
639",,55,164,639,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1353017215579287552
4,Emmanuel Macron,@EmmanuelMacron,2021-01-23T16:30:16.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 23
Officiel du gouvernement - France","Il nous faut accompagner la reconstruction. Les soins psychologiques des enfants victimes de violences sexuelles seront remboursés.
64
234
791",,64,234,791,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1353017213968650244
5,Emmanuel Macron,@EmmanuelMacron,2021-01-23T16:30:15.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 23
Officiel du gouvernement - France","Il nous faut tendre la main, recueillir la parole. Deux rendez-vous de dépistage et de prévention contre les violences sexuelles faites aux enfants - l’un au primaire, l’autre au collège - seront mis en place pour tous, dans le cycle de visites médicales obligatoires existantes.
62
242
777",,62,242,777,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1353017212307709959
6,Emmanuel Macron,@EmmanuelMacron,2021-01-23T16:30:15.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 23
Officiel du gouvernement - France","Nous avons allongé le délai de prescription à 30 ans à compter de la majorité. Nous avons durci les contrôles pour les professionnels au contact des enfants. Beaucoup a été fait. Il nous faut faire plus.
76
241
811",,76,241,811,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1353017210353176578
7,Emmanuel Macron,@EmmanuelMacron,2021-01-23T16:30:14.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 23
Officiel du gouvernement - France","Ces témoignages, ces paroles, ces cris, plus personne ne peut les ignorer. Contre les violences sexuelles faites à nos enfants, c’est aujourd’hui à nous d’agir :
Emmanuel Macron
@EmmanuelMacron
Officiel du gouvernement - France
 · Jan 23
Des vies brisées dans le sanctuaire d'une chambre d’enfant. Des enfances volées lors de vacances en famille, ou de moments qui auraient dû être innocents et ont conduit au pire. Aujourd’hui, la parole se libère. Grâce au courage.
874
1.1K
4.8K",,874,1.1K,4.8K,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/profile_images/1308812357502668812/jSVlszOa_mini.jpg', 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/media/EsbMo2yXMAAHXRx.jpg']",https://twitter.com/EmmanuelMacron/status/1353017208209866754
8,Emmanuel Macron,@EmmanuelMacron,2021-01-23T16:15:00.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 23
Officiel du gouvernement - France","Des vies brisées dans le sanctuaire d'une chambre d’enfant. Des enfances volées lors de vacances en famille, ou de moments qui auraient dû être innocents et ont conduit au pire. Aujourd’hui, la parole se libère. Grâce au courage.
2:12
774.1K views
1.3K
2.4K
8.5K",,1.3K,2.4K,8.5K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1353013372065873921
9,Emmanuel Macron,@EmmanuelMacron,2021-01-23T16:15:00.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 23
Officiel du gouvernement - France","Des vies brisées dans le sanctuaire d'une chambre d’enfant. Des enfances volées lors de vacances en famille, ou de moments qui auraient dû être innocents et ont conduit au pire. Aujourd’hui, la parole se libère. Grâce au courage.
2:09
774.1K views
1.3K
2.4K
8.5K",,1.3K,2.4K,8.5K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1353013372065873921
10,Emmanuel Macron,@EmmanuelMacron,2021-01-26T21:46:22.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 26
Officiel du gouvernement - France","Peut-on encore penser l’économie sans l’humain ? Je ne le crois pas. #AgendaDavos
2:00
376.1K views
1.3K
1.2K
5.9K",,1.3K,1.2K,5.9K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1354183928005984259
11,Emmanuel Macron,@EmmanuelMacron,2021-01-26T21:46:22.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 26
Officiel du gouvernement - France","Peut-on encore penser l’économie sans l’humain ? Je ne le crois pas. #AgendaDavos
1:58
376.1K views
1.3K
1.2K
5.9K",,1.3K,1.2K,5.9K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1354183928005984259
12,Emmanuel Macron,@EmmanuelMacron,2021-01-27T15:01:49.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 27
Officiel du gouvernement - France","31 juillet 1944. Un grand convoi prend la destination du camp d’Auschwitz depuis Drancy. Il porte le numéro 77. À son bord, 1309 enfants, femmes et hommes. Ils seront pour la plupart exterminés. Pourquoi ? Parce qu'ils étaient Juifs. Ce convoi fut le dernier.
700
1.4K
8K",,700,1.4K,8K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1354444506402349060
13,Emmanuel Macron,@EmmanuelMacron,2021-01-28T15:10:52.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 28
Officiel du gouvernement - France","Il y a 100 ans, le 28 janvier 1921, le cercueil d’un soldat inconnu quittait la citadelle de Verdun pour gagner la dalle sacrée de l’Arc de Triomphe. Depuis, sa tombe est devenue le sépulcre des morts pour la France et jamais la Flamme du Souvenir ne s’est éteinte.
487
943
6.8K",,487,943,6.8K,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/media/Es0_v9PUYAUdTxB?format=jpg&name=small']",https://twitter.com/EmmanuelMacron/status/1354809170898284548
14,Emmanuel Macron,@EmmanuelMacron,2021-01-28T06:28:27.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 28
Officiel du gouvernement - France","Jusqu’au bout, les skippers nous ont tenus en haleine ! Au vainqueur 
@YannickBestaven
, aux participants, à vous qui, dans l’épreuve, avez incarné la solidarité des gens de mer : BRAVO. Nous honorerons prochainement vos prouesses aux Sables-d'Olonne, ensemble.
Emmanuel Macron
@EmmanuelMacron
Officiel du gouvernement - France
 · Jan 28
Cette édition du Vendée Globe a conjugué l’héroïsme à tous les temps. Mythique !
326
388
2.4K",,326,388,2.4K,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/profile_images/1308812357502668812/jSVlszOa_mini.jpg', 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig']",https://twitter.com/EmmanuelMacron/status/1354677701722910725
15,Emmanuel Macron,@EmmanuelMacron,2021-01-28T06:09:39.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 28
Officiel du gouvernement - France","Cette édition du Vendée Globe a conjugué l’héroïsme à tous les temps. Mythique !
603
771
8.3K",,603,771,8.3K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1354672971118505985
16,Emmanuel Macron,@EmmanuelMacron,2021-01-30T17:08:01.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Jan 30
Officiel du gouvernement - France","J’ai confiance en nous. Les heures que nous vivons sont cruciales. Faisons tout pour freiner l’épidémie ensemble.
8.6K
7.2K
37.5K",,8.6K,7.2K,37.5K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1355563430795735041
17,Emmanuel Macron,@EmmanuelMacron,2021-02-02T21:48:10.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 2
Officiel du gouvernement - France","C’est par notre vigilance collective que nous réussirons.
Tester, au moindre symptôme.
Alerter, pour limiter la propagation.
Protéger, en respectant l’isolement.
1.2K
742
4.1K",,1.2K,742,4.1K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1356721094238085120
18,Emmanuel Macron,@EmmanuelMacron,2021-02-02T21:38:06.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 2
Officiel du gouvernement - France","Ce qui nous contraint aujourd’hui dans la campagne de vaccination, c’est l’accès aux doses. Nous avons un calendrier. Entre fin février et début mars, 4 sites français vont produire le vaccin. Notre mobilisation reste totale.
388
554
3.2K",,388,554,3.2K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1356718562002558976
19,Emmanuel Macron,@EmmanuelMacron,2021-02-02T21:31:57.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 2
Officiel du gouvernement - France","D'ici à la fin de l'été, nous aurons proposé à tous les Français adultes qui le souhaitent un vaccin.
313
493
1.5K",,313,493,1.5K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1356717013352271884
20,Emmanuel Macron,@EmmanuelMacron,2021-02-02T21:30:45.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 2
Officiel du gouvernement - France","Nous ne pourrons vaincre le virus que si dans tous les pays d'Europe où nous circulons librement nous arrivons à avoir la même campagne de vaccination. Il nous faut vacciner en Européens. C'est notre stratégie.
879
894
5.8K",,879,894,5.8K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1356716711714693122
21,Emmanuel Macron,@EmmanuelMacron,2021-02-02T21:17:04.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 2
Officiel du gouvernement - France","J'ai confiance en notre capacité à nous mobiliser pour freiner le virus.
471
677
3.2K",,471,677,3.2K,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/media/EtQDdDKWgAUaYl8.jpg']",https://twitter.com/EmmanuelMacron/status/1356713267339657217
22,Emmanuel Macron,@EmmanuelMacron,2021-02-02T18:51:08.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 2
Officiel du gouvernement - France","La condamnation d'Alexeï 
@Navalny
 est inacceptable. Un désaccord politique n'est jamais un crime. Nous appelons à sa libération immédiate. Le respect des droits humains comme celui de la liberté démocratique ne sont pas négociables.
4.5K
8.2K
39.9K",,4.5K,8.2K,39.9K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1356676542257102853
23,Emmanuel Macron,@EmmanuelMacron,2021-02-04T22:18:07.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 4
Officiel du gouvernement - France","Replying to 
@sandumaiamd
Chère 
@SanduMaiaMD
, je partage votre volonté et nous allons renforcer notre coopération. Vous pouvez compter sur mon soutien. Ensemble nous serons plus forts.
10
23
210",,10,23,210,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1357453409599827974
24,Emmanuel Macron,@EmmanuelMacron,2021-02-04T12:58:20.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 4
Officiel du gouvernement - France","Le tabac, c’est 70 000 nouveaux cas de cancer chaque année. Alors, oui, nous actionnerons tous les leviers de dissuasion possibles : prix, extension des espaces sans tabac, campagnes d’information, meilleur accompagnement de ceux qui arrêtent de fumer …
Anne-Lise Favier
@AnneLiseFavier
 · Feb 4
Le président Macron souhaite que ""la génération qui aura 20 ans en 2030 soit la première sans tabac"". Est-ce possible?
Show this thread
219
216
852",,219,216,852,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/profile_images/1348542483429515265/lDhoCMeR_mini.jpg']",https://twitter.com/EmmanuelMacron/status/1357312536060841985
25,Emmanuel Macron,@EmmanuelMacron,2021-02-04T12:41:44.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 4
Officiel du gouvernement - France","Derrière des chiffres souvent froids et impersonnels, il y a des vies. Des deuils que l’on peut éviter. Des familles qui peuvent se reconstruire. L’espoir, pour beaucoup de patients. La reconnaissance d’une Nation pour ses soignants et chercheurs.
Jorissia
@jorissia_
 · Feb 4
Pensée particulière aujourd’hui à mon papa, à ma maman, à toutes ces personnes mortes d’un cancer, à ces malades qui se battent pour survivre, exténués, fatigués par des rayons, un protocole de soins inefficace, une énième chimiothérapie #JourneeMondialeContreLeCancer
122
178
866",,122,178,866,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/profile_images/1459477804630872074/5PQ9bEz7_mini.jpg']",https://twitter.com/EmmanuelMacron/status/1357308356608819207
26,Emmanuel Macron,@EmmanuelMacron,2021-02-04T12:32:20.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 4
Officiel du gouvernement - France","1,7 milliard d’euros seront mobilisés sur les 5 ans à venir pour lutter contre les cancers. 
C’est 20% de plus qu’entre 2016 et 2021.
Élysée
@Elysee
Organisation du gouvernement - France
 · Feb 4
10 ans. 
Pour faire baisser le nombre de cancers évitables. 
Pour faire reculer la mortalité des 7 cancers les plus létaux. 
Pour améliorer la vie des patients en rémission.
Pour continuer à investir dans la recherche.
http://elysee.fr/emmanuel-macron/2021/02/04/unis-pour-lutter-contre-les-cancers…
56
185
728",,56,185,728,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/profile_images/1181902227490914304/X21iEaEv_mini.jpg', 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig']",https://twitter.com/EmmanuelMacron/status/1357305989922447361
27,Emmanuel Macron,@EmmanuelMacron,2021-02-04T12:12:08.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 4
Officiel du gouvernement - France","En cette journée mondiale contre le cancer, aidez-nous à relayer ce message : malgré la pandémie de Covid, faites-vous dépister et ne renoncez pas aux soins !
GustaveRoussy
@GustaveRoussy
 · Feb 4
#JourneeMondialeContreLeCancer 
Le #cancer est encore la 1re cause de mortalité dans les pays occidentaux, mais la recherche avance 

Aujourd'hui, il peut être guéri dans plus d'1 cas sur 2.
Notre objectif : #GuérirLeCancerAu21eSiècle dans 100% des cas.
402
1.1K
3.5K",⏩,402,1.1K,3.5K,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/profile_images/1058428082338623489/KQrkUCSV_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1357280776044314630/pu/img/UbArj4GzBy3tgv8k.jpg']",https://twitter.com/EmmanuelMacron/status/1357300907784962050
28,Emmanuel Macron,@EmmanuelMacron,2021-02-04T12:12:08.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 4
Officiel du gouvernement - France","En cette journée mondiale contre le cancer, aidez-nous à relayer ce message : malgré la pandémie de Covid, faites-vous dépister et ne renoncez pas aux soins !
GustaveRoussy
@GustaveRoussy
 · Feb 4
#JourneeMondialeContreLeCancer 
Le #cancer est encore la 1re cause de mortalité dans les pays occidentaux, mais la recherche avance 

Aujourd'hui, il peut être guéri dans plus d'1 cas sur 2.
Notre objectif : #GuérirLeCancerAu21eSiècle dans 100% des cas.
0:53
142.6K views
402
1.1K
3.5K",⏩,402,1.1K,3.5K,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/profile_images/1058428082338623489/KQrkUCSV_mini.jpg']",https://twitter.com/EmmanuelMacron/status/1357300907784962050
29,Emmanuel Macron,@EmmanuelMacron,2021-02-05T22:20:32.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 5
Officiel du gouvernement - France","Les crues dans le Sud-Ouest ont fait des dégâts : nous n’abandonnerons pas les habitants ! Mais aucune victime n’est à déplorer. Grâce à la vigilance de chacun. Grâce aussi au dévouement de nos héros, comme ces pompiers qui ont sauvé un père et son fils près de Montauban.
Max Lagarrigue
@MaxLagarrigue
 · Feb 3
Video exclusive @ladepechedumidi / Le témoignage des deux héros qui ont sauvé des flots du Tarn en crue à Lafrançaise, un bébé de 14 mois et son père. En pleine nuit dans une eau à 9°, les pompiers, F. Delboulbès et D. Olivieri n'ont pas hésité au péril de leur vie à plonger.
2:19
115.4K views
188
417
2.2K",,188,417,2.2K,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/profile_images/2991232249/fc953113b9b98ed68a8907b403561cbe_mini.jpeg']",https://twitter.com/EmmanuelMacron/status/1357816405647888391
30,Emmanuel Macron,@EmmanuelMacron,2021-02-05T09:12:01.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 5
Officiel du gouvernement - France","Un nouveau record historique pour l’apprentissage en 2020 ! Pour la première fois, la France passe la barre des 500 000 apprentis recrutés. Continuons pour assurer un meilleur avenir professionnel à nos jeunes.
1K
1.7K
11.1K",,1K,1.7K,11.1K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1357617966314098689
31,Emmanuel Macron,@EmmanuelMacron,2021-02-05T22:20:32.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 5
Officiel du gouvernement - France","Les crues dans le Sud-Ouest ont fait des dégâts : nous n’abandonnerons pas les habitants ! Mais aucune victime n’est à déplorer. Grâce à la vigilance de chacun. Grâce aussi au dévouement de nos héros, comme ces pompiers qui ont sauvé un père et son fils près de Montauban.
Max Lagarrigue
@MaxLagarrigue
 · Feb 3
Video exclusive @ladepechedumidi / Le témoignage des deux héros qui ont sauvé des flots du Tarn en crue à Lafrançaise, un bébé de 14 mois et son père. En pleine nuit dans une eau à 9°, les pompiers, F. Delboulbès et D. Olivieri n'ont pas hésité au péril de leur vie à plonger.
115.4K views
0:02 / 2:20
188
417
2.2K",,188,417,2.2K,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/profile_images/2991232249/fc953113b9b98ed68a8907b403561cbe_mini.jpeg']",https://twitter.com/EmmanuelMacron/status/1357816405647888391
32,Emmanuel Macron,@EmmanuelMacron,2021-02-06T08:25:00.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 6
Officiel du gouvernement - France","Depuis le tout début de mon mandat, mon objectif a été de réinventer ou de rétablir une vraie souveraineté européenne.
My willingness from the very first days of my mandate has been to reinvent or restore an actual European sovereignty.
1:59
168.7K views
1K
833
3.1K",,1K,833,3.1K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1357968522505162756
33,Emmanuel Macron,@EmmanuelMacron,2021-02-06T08:25:00.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 6
Officiel du gouvernement - France","Depuis le tout début de mon mandat, mon objectif a été de réinventer ou de rétablir une vraie souveraineté européenne.
My willingness from the very first days of my mandate has been to reinvent or restore an actual European sovereignty.
1:56
168.7K views
1K
833
3.1K",,1K,833,3.1K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1357968522505162756
34,Emmanuel Macron,@EmmanuelMacron,2021-02-07T16:56:12.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 7
Officiel du gouvernement - France","La France a baissé ses émissions de gaz à effet de serre en 2019 de -1,7%. C’est au-delà de notre objectif ! C’est le résultat d’une écologie du concret et du progrès. C’est le fruit de nos efforts à tous. Avec la loi climat, préparée avec vous, nous allons encore accélérer.
1.6K
1.8K
11.1K",,1.6K,1.8K,11.1K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1358459558709059604
35,Emmanuel Macron,@EmmanuelMacron,2021-02-08T19:05:46.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 8
Officiel du gouvernement - France","Grâce au mécanisme COVAX de l'initiative Act-A, les campagnes de vaccination démarreront prochainement, particulièrement en Afrique. La France poursuivra son appui aux systèmes de santé, indispensables à cet effort.
141
222
1K",,141,222,1K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1358854552519401472
36,Emmanuel Macron,@EmmanuelMacron,2021-02-08T19:05:45.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 8
Officiel du gouvernement - France","Partout dans le monde, le virus progresse et mute. Je souhaite encourager les partenariats industriels pour accélérer la production des solutions à la pandémie dans - et pour - les pays les plus pauvres.
203
269
1.5K",,203,269,1.5K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1358854551089086467
37,Emmanuel Macron,@EmmanuelMacron,2021-02-08T19:05:45.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 8
Officiel du gouvernement - France","Nouveau point d'étape avec le 
@DrTedros
 de l'OMS sur l'avancée de l’initiative Act-A impulsée par la France, pour une distribution équitable des diagnostics, des traitements, des vaccins, et le renforcement des systèmes de santé.
373
461
2.2K",,373,461,2.2K,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/media/Etue_tHXEAMOBwJ?format=jpg&name=small']",https://twitter.com/EmmanuelMacron/status/1358854548799029252
38,Emmanuel Macron,@EmmanuelMacron,2021-02-10T20:52:08.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 10
Officiel du gouvernement - France","Je me réjouis de la libération de Loujain al-Hathloul et partage le soulagement de sa famille.
Lina Alhathloul لينا الهذلول
@LinaAlhathloul
 · Feb 10
Loujain is at home !!!!!! 
تم الافراج عن لجين
Show this thread
678
1.3K
6.9K",,678,1.3K,6.9K,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/profile_images/1454507333497901063/f44Y-b3g_mini.jpg', 'https://pbs.twimg.com/media/Et4ShoHXUAUuxH8?format=jpg&name=900x900']",https://twitter.com/EmmanuelMacron/status/1359606096638464000
39,Emmanuel Macron,@EmmanuelMacron,2021-02-11T22:01:05.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 11
Officiel du gouvernement - France","À toutes celles et à tous ceux qui célèbrent le Nouvel an lunaire, je transmets mes meilleurs vœux de santé, de réussite et de bonheur !
1.4K
1.5K
10.1K",,1.4K,1.5K,10.1K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1359985836092194821
40,Emmanuel Macron,@EmmanuelMacron,2021-02-11T21:23:06.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 11
Officiel du gouvernement - France","Sur l'initiative ACT-A, en particulier l'accès des pays en développement aux réponses à la pandémie, sur le financement durable des économies africaines, sur l'égalité femme-homme, j'ai eu un échange productif ce soir avec 
@BillGates
 et 
@MelindaGates
. Solidaires, ensemble !
464
395
1.5K",,464,395,1.5K,['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig'],https://twitter.com/EmmanuelMacron/status/1359976277105647620
41,Emmanuel Macron,@EmmanuelMacron,2021-02-11T17:04:40.000Z,"Emmanuel Macron
@EmmanuelMacron
·
Feb 11
Officiel du gouvernement - France","L’entreprise Aplix au Cellier est de celles qui mènent des projets d’innovation et de modernisation de notre outil industriel et créent des emplois. Elles sont essentielles pour nos territoires ! Le plan France Relance les soutient.
116
226
1.2K",,116,226,1.2K,"['https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig', 'https://pbs.twimg.com/media/Et9gEEUXUAcM0Yw?format=jpg&name=small']",https://twitter.com/EmmanuelMacron/status/1359911239313477633
