,Embedded_text,UserName
0,"La Veille du lendemain.

http://www.jean-luc-melenchon.fr/2010/06/la-veille-du-lendemain/
1
1",@JLMelenchon
1,"La Grece est l'avenir de L'Europe
http://www.jean-luc-melenchon.fr/2010/05/la-grece-est-lavenir-de-leurope/
2
7
4",@JLMelenchon
2,"Invité de ""C'est demain la veille"" sur France Inter
dimanche 06 juin 2010 18:10 
http://www.jean-luc-melenchon.com/agenda/
3
1",@JLMelenchon
3,"C'est demain la veille Partie 1
http://www.dailymotion.com/video/xdksb2_les-piratages-de-cargos-d-israel_news?from=embed%3Fstart%3D689
1
1",@JLMelenchon
4,"C'est demain la veille dimanche 6 juin Partie 2
http://www.dailymotion.com/video/xdkscc_hortefeux-amara-kerviel_news
1
1",@JLMelenchon
5,"C'est demain la veille dimanche 6 juin Partie 3 http://www.dailymotion.com/video/xdksdh_foot-retraites-de-gaulle-luc-chatel_news
1
1",@JLMelenchon
6,"Ce compte n'a aucun caractère officiel. Il est administré par des citoyens qui pensent que M Mélenchon peut changer les choses dans ce pays.
5
3",@JLMelenchon
7,"Invité de Jean-Michel Apathie sur RTL
lundi 07 juin 2010 07:30 
http://www.jean-luc-melenchon.com/agenda/
2
1",@JLMelenchon
8,"Invité politique d’Agnès Soubiran pour la matinale de France Info
mardi 08 juin 2010 08:15 
http://www.jean-luc-melenchon.com/agenda/
1",@JLMelenchon
9,"Invité de l'Amphi de l'info sur France Info
mardi 08 juin 2010 22:25 
http://www.jean-luc-melenchon.com/agenda/
1",@JLMelenchon
10,"Invité d’ i > matin - Laurent Bazin
jeudi 10 juin 2010 08:10 
http://www.jean-luc-melenchon.com/agenda/
1",@JLMelenchon
11,"Invité de Jean Michel Apathie le 7/06
http://www.dailymotion.com/video/xdkyb3_jean-luc-melenchon-le-foot-c-est-l_fun http://bit.ly/b4bLJM
1",@JLMelenchon
12,"""Un Jour Incertain"". Un nouvel article sur le blog de Jean-Luc Mélenchon.http://www.jean-luc-melenchon.fr/2010/06/un-jour-incertain/
1
2",@JLMelenchon
13,"Forum du PG : Gouverner face aux Banques
 12 juin 2010 14:00 
Gymnase Jean Reneault à Bagnolet
http://www.jean-luc-melenchon.com/agenda/
2
1",@JLMelenchon
14,"Déchoir de la nationalité, comptes sociaux, sommet du Front de Gauche...
http://a.pwal.fr/jeanquiflippejeanquirit
1
3",@JLMelenchon
15,"Le Front de Gauche réussit son retour en scène  http://a.pwal.fr/compterendudu9juin
1
1",@JLMelenchon
16,"Invité du Oui Non de Michel Field sur LCI
mardi 15 juin 2010 18:30 
http://www.jean-luc-melenchon.com/agenda/",@JLMelenchon
17,"Jour de Mouise Ordinaire,Foot, Belgique, stagiaires, routiers, votation citoyenne...
http://bit.ly/aqXPGI",@JLMelenchon
18,"Jour de Cendres, retraites, finance et dérives, Tous mobilisés le 24 Juin !!
http://bit.ly/9dyuBf
2",@JLMelenchon
19,"http://www.dailymotion.com/video/xdtdm1_j-l-melenchon-dans-la-matinale-sur_news
Dans la matinale de Canal+ le 25/06 http://fb.me/zjJAuHPM",@JLMelenchon
20,"Jean Luc Mélenchon 2ème sur ce sondage en ligne.... http://fb.me/GBnh2u61
2",@JLMelenchon
21,"BHL le milliardaire défend ses intérêts de classe. http://fb.me/INOvOlwV
2",@JLMelenchon
22,"TF1 dit que Laurence Ferrari gagne 30 000 euros par mois.

Jean Luc Mélenchon cite les revenus donnés par les... http://fb.me/CXaMezrc",@JLMelenchon
23,"Un sondage en ligne sur Jean Luc Mélenchon. N'hésitez pas à voter et à faire circuler. http://fb.me/Kpqx94P8
2
1",@JLMelenchon
24,Jean Luc Mélenchon de nouveau 3ème dans le baromètre du buzz publié par le Nouvel Observateur. http://fb.me/LAeTEP7C,@JLMelenchon
25,"Dernier billet à lire sur http://www.jean-luc-melenchon.com http://fb.me/LMhnjotB
1",@JLMelenchon
26,"(Vidéo) ""Ferrari gagne 1 M € /an pour lire un prompteur, il y a une frontière de classe entre nous""#Mélenchon >... http://fb.me/LzTcgpWW
6",@JLMelenchon
27,"Vidéo du meeting de Mélenchon à Paris (LCP) http://fb.me/NCu8BPTA
1",@JLMelenchon
28,"Jean-Luc Mélenchon dans « Vivement dimanche »  (Afrique Actu) http://fb.me/JQM3nK2E
1",@JLMelenchon
29,"""Le méchant Melenchon peaufine son image chez le gentil Drucker"" Rue89 http://fb.me/Lc2yRwja",@JLMelenchon
30,Derrière les mots de Jean-Luc Mélenchon L'express... http://fb.me/NMZeiSa9,@JLMelenchon
31,"Melenchon sur le divan : Le bon, la brute et... - France - Le Télégramme http://fb.me/NBffwPdn
1",@JLMelenchon
32,"Mélenchon, trublion à succès - Nord Éclair, l'actualité quotidienne du Nord-Pas-de-Calais. http://fb.me/tVs7IUjK",@JLMelenchon
33,Page facebook de Jean Luc Mélenchon à promouvoir... http://fb.me/HT9EuGHo,@JLMelenchon
34,"""Le lendemain du canapé rouge"" (Blog de Jean Luc Mélenchon) http://fb.me/svIxqoKo
1",@JLMelenchon
35,"""Ils ont fait le choix du Parti de Gauche""  Des élus quittent le PS pour rejoindre le PG (La Provence) http://fb.me/ud5BviDd
1",@JLMelenchon
36,"Vous avez dit ""Populisme"" ? (Politis) http://fb.me/JC7ILvcj
1",@JLMelenchon
37,Insultes contre Jean-Luc Mélenchon : lettre ouverte à Martine Aubry - le Blog d'Alexis Corbière http://fb.me/JuzXTsnp,@JLMelenchon
38,"""Accusation de populisme : le pare-feu d'une oligarchie aux abois"" (Rue 89) http://fb.me/vidmueCn",@JLMelenchon
39,"Cohn-Bendit accuse Mélenchon labourer les terres du FN : un gros mensonge ? (Le Post) http://fb.me/xpRL3EVr
1",@JLMelenchon
40,"Mélenchon ""Pas d'alternance à la papa"" (Le Télégramme) http://fb.me/E570hOZ5",@JLMelenchon
41,"Jean-Luc Mélenchon, l’orgueil d’être de gauche (Blog de Roger Vaillant) http://fb.me/L1UReDLS
1
2",@JLMelenchon
42,"Jean-Luc Mélenchon premier sur le site sondage politique.fr (Cela montre qu'on est nombreux sur internet à le... http://fb.me/M1ugjLoL
3",@JLMelenchon
43,"Porte adore Mélenchon qui adore Drucker... - @ la Porte n°11 - on Dailymotion http://fb.me/G3UD5Fdj
3",@JLMelenchon
44,"Jean-Luc Mélenchon répond à Daniel Cohn Bendit (à partager le plus possible) http://fb.me/Mk2xIGH7
6",@JLMelenchon
45,"Placé
 (Verts) défend Mélenchon (Le Figaro.fr) http://fb.me/ACX8PKRH",@JLMelenchon
46,"Le parti de Gauche réagit aux déclarations insultantes de Daniel Cohn Bendit http://fb.me/MpXCp7eG
3",@JLMelenchon
47,"Entre Cohn Bendit et G20, pluie de mensonges dangereux (Le blog de Jean Luc Mélenchon) http://fb.me/MTXLC9gh
2",@JLMelenchon
48,"Déjà plus de 58 000 signataires. pour un référendum sur les retraites (appel lancé par Politis)... http://fb.me/KNX6Eoam
5",@JLMelenchon
49,"Pourquoi
 Mélenchon les rend fous (Politis-Michel Soudais) http://fb.me/OjPBLAjl
3",@JLMelenchon
50,"Défendre Mélenchon, 
l'affaire de toute la gauche (Alexis Corbière invité de Médiapart) http://fb.me/O0P4UPpq
4",@JLMelenchon
51,"A signer et à diffuser absolument plus de 102 000 signataires objectif 4 millions !! http://fb.me/McxBG0pU
7
1",@JLMelenchon
52,"Gauche Unitaire solidaire de Mélenchon http://fb.me/NYIYpOhV
2
2",@JLMelenchon
53,"Onfray ""Mon optimisme me conduit chez Mélenchon"" http://fb.me/xPg1j9eS
2",@JLMelenchon
54,JLM dans la Matinale de Canal Plus http://fb.me/xLRcpsZO,@JLMelenchon
55,"Toujours les même ! Qu'ils s'en aillent tous ! (Blog de JLM) http://fb.me/EnU7QX5h
1",@JLMelenchon
56,"Démission du PS et adhésion au Parti de Gauche de deux élus - on Dailymotion http://fb.me/E5unTWqx
2",@JLMelenchon
57,"""Jean-Luc Mélenchon, ou le rêve de la rupture à gauche"" (Le Progrès) http://fb.me/LNXR0Hjk",@JLMelenchon
58,"Le réseau social pour toute l'autre-Gauche à diffuser massivement. http://fb.me/MO7Eb42m
7",@JLMelenchon
59,"Arrêt sur images - Mélenchon attaque France 2 et défend Pulvar http://fb.me/wjLDnAWA
1
5",@JLMelenchon
60,« Send them away! » « Fichez les dehors! » Le blog de Jean Luc Mélenchon. http://fb.me/MKwTAfDo,@JLMelenchon
61,"Jean-luc mélenchon vole au secours d'audrey pulvar (Télé Loisir) http://fb.me/F7TGu07R
1
1",@JLMelenchon
62,L'installation du Front de Gauche dans le paysage. (Médiapart le club) http://fb.me/LP6qVu2i,@JLMelenchon
63,"JLM invité de BFM TV.

http://www.youtube.com/watch?v=sKpZ-6w-aQw http://fb.me/GSsWs2I0",@JLMelenchon
64,Jean-Luc Mélenchon interview du 30/11/2010 aux 4 vérités sur France 2 http://fb.me/uoGDMY4h,@JLMelenchon
65,"""L'euro des banquiers et des usuriers n'est plus viable"" - http://fb.me/OBiVuebd
4",@JLMelenchon
66,Jean Luc Mélenchon sur RMC. http://fb.me/AxmDC1vl,@JLMelenchon
67,"JLM dans la matinale de France Info http://fb.me/LIDb5yws
1",@JLMelenchon
68,"Strauss-Kahn et l’arnaque socialiste (Blog de JLM) http://fb.me/z1KY3QWZ
3
1",@JLMelenchon
69,"Rejoignez Mélenchon 2012 sur le réseau social de l'autre gauche. http://fb.me/MEL0JiTH
1",@JLMelenchon
70,"« Je suis le bruit et la fureur, j’ouvre les portes à coups de pieds ! » - Causeur.fr http://fb.me/GQbY7RAw
2",@JLMelenchon
71,"Europe, finances, souveraineté, Billard, Emmanuelli, PGE, Islande (Blog de JLM) http://fb.me/N9jyp2Ey
1",@JLMelenchon
72,Au Grand Journal http://fb.me/zgXUTYSC,@JLMelenchon
73,JLM chez Mots croisés http://fb.me/NUw8a8KT,@JLMelenchon
74,"Déjà presque 300 membres sur le réseau social de l'autre gauche
http://www.autre-gauche.net/ http://fb.me/Nc774L5l
2",@JLMelenchon
75,"Le PEN, LE PS, L'UMP, JEAN DANIEL (blog de JLM) http://fb.me/N9KjAwp3
1",@JLMelenchon
76,Votez pour la Grande Gueule de l'année 2010. JLM en tête avec 33% des votes. http://fb.me/OCmiOxri,@JLMelenchon
77,"""Je voterai Mélenchon en 2012 !"" Jacques Weber http://fb.me/xMhefF2D
3",@JLMelenchon
78,"Article de Michel Soudais http://fb.me/PyIJht1X
1",@JLMelenchon
79,"JLM répond à la meute hurlante. A partager partout et à envoyer à vos contacts presse. http://fb.me/QtVFF06l
4
1",@JLMelenchon
80,"L'unité est faite dans le 89: Autre Gauche Bourgogne!
http://www.autre-gauche.net/ http://fb.me/DYVx71bb
1",@JLMelenchon
81,"forum partagé du front de gauche : Pour une VIéme République http://fb.me/NdU5dK6p
2",@JLMelenchon
82,Votez pour le son de l'année 2010 sur France Info http://fb.me/OQ5bcHHO,@JLMelenchon
83,La section PCF de Chablais pour la candidature de Jean-Luc Mélenchon. http://fb.me/NTb7qb4x,@JLMelenchon
84,"Portugal, Chine, socialistes, Front de Gauche, statistiques du blog http://fb.me/GUIUi2ve",@JLMelenchon
85,"Le président des élus communiste pour ne pas écarter JLM de la candidature aux présidentielles. http://fb.me/H5qo6uS3
1
1",@JLMelenchon
86,"Le peuple a t-il toujours raison ? http://fb.me/wR2lborG
3",@JLMelenchon
87,"JLM sur BFMTV et RMC http://fb.me/O9eTjMX4
1",@JLMelenchon
